message_id,facility,posted_datetime,retrieved_datetime,message_text,content_hash,category,status,previously_seen,first_seen,last_seen,source_url
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-13T13:41:24.195157+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",new,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-13T13:41:24.206548+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",previous message still posted,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-13T13:41:55.924308+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-13T13:43:05.085200+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-13T17:16:36.033638+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-13T18:28:03.819009+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-13T19:38:23.970410+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-13T20:48:52.916740+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-13T21:51:11.749006+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-13T22:47:59.825169+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-13T23:45:32.318683+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T02:14:51.488696+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T04:22:49.503760+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T05:56:36.154581+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T07:43:03.534635+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T09:11:27.428587+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T10:33:00.190676+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T11:47:54.674546+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T13:15:08.415355+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T14:31:01.202772+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T15:55:33.356057+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T16:58:35.865236+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T17:58:40.853407+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T19:06:09.809707+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T20:03:34.184358+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T20:56:11.474422+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T21:31:11.478201+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T22:27:54.269829+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T22:53:06.816213+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T23:25:18.983833+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-14T23:49:38.333755+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-15T01:26:12.753024+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-15T02:35:44.019863+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-15T03:42:23.552526+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-15T04:35:18.664525+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
fc1c83a495ecfdabac74d45b92b4ce9577a187bf571123ad7c24fea091621d05,TotalEnergies La Porte,2026-08-11T06:41:00+00:00,2026-08-15T05:28:55.821710+00:00,"Report *** THIS IS A DRILL *** This is a message from TotalEnergies La Porte located at 1818 Independence Pkwy La Porte,TX 77571. At 09:00 on 8/11/2026, a planned drill will occur at our facility. At this time, Activity, Emergency Vehicles, Sirens, Smoke may be noticeable to the community. No action is required by the community. *** THIS IS A DRILL***",1e87e0804159277bfb74f426776a3dacccf50fe26bafbcd11e73b6d0085e16e9,"Emergency Response, Facilities, Smoke, Training/Drills",cleared,True,2026-08-13T13:40:11.374651+00:00,2026-08-13T13:41:24.206548+00:00,https://www.incident-reporter.net/e-notifycaerfeed/caermessagelive.html
